Date,Open,High,Low,Close,Currency,Average
2018-03-19,209.16,209.26,205.07,205.67,USD,207.165
2018-03-20,205.68,208.05,205.49,207.0,USD,206.77
2018-03-21,206.93,212.99,206.93,211.76,USD,209.96
2018-03-22,212.25,212.71,208.29,208.58,USD,210.5
2018-03-23,208.64,210.85,207.26,207.57,USD,209.055
2018-03-26,207.56,210.69,207.52,210.38,USD,209.105
2018-03-27,210.54,212.61,209.45,210.16,USD,211.03
2018-03-28,210.22,210.25,206.51,206.82,USD,208.38
2018-03-29,206.58,210.35,206.44,209.88,USD,208.395
2018-03-30,209.93,210.03,209.9,209.91,USD,209.965
2018-04-02,209.96,210.15,204.91,207.11,USD,207.53
2018-04-03,206.98,210.06,206.2,210.0,USD,208.13
2018-04-04,210.1,210.79,207.17,210.5,USD,208.98
2018-04-05,210.63,216.02,210.48,215.24,USD,213.25
2018-04-06,215.37,215.84,211.35,213.0,USD,213.595
2018-04-09,212.99,215.48,212.5,213.64,USD,213.99
2018-04-10,213.72,220.72,213.72,219.54,USD,217.22
2018-04-11,219.69,222.07,219.55,221.71,USD,220.81
2018-04-12,221.68,222.46,220.81,221.32,USD,221.635
2018-04-13,221.42,223.67,221.08,223.06,USD,222.375
2018-04-16,223.07,225.03,222.45,224.29,USD,223.74
2018-04-17,224.37,226.04,224.18,225.4,USD,225.11
2018-04-18,225.47,230.29,225.46,229.28,USD,227.875
2018-04-19,229.19,231.31,229.05,230.06,USD,230.18
2018-04-20,229.45,229.84,227.11,228.43,USD,228.475
2018-04-23,228.25,229.36,226.94,229.36,USD,228.15
2018-04-24,229.3,231.24,227.84,228.46,USD,229.54
2018-04-25,228.58,228.66,225.74,228.41,USD,227.2
2018-04-26,228.5,230.99,227.98,230.99,USD,229.485
2018-04-27,230.99,231.08,228.56,229.43,USD,229.82
2018-04-30,229.43,231.09,228.3,229.57,USD,229.695
2018-05-01,229.51,229.83,226.47,228.23,USD,228.15
2018-05-02,228.36,230.25,228.22,228.86,USD,229.235
2018-05-03,228.71,229.48,226.27,228.15,USD,227.875
2018-05-04,228.42,230.59,227.6,229.97,USD,229.095
2018-05-07,230.15,233.81,229.98,230.88,USD,231.895
2018-05-08,230.88,230.96,226.55,230.44,USD,228.755
2018-05-09,230.66,237.27,230.37,235.68,USD,233.82
2018-05-10,235.61,237.14,235.14,236.43,USD,236.14
2018-05-11,236.76,238.14,236.58,237.28,USD,237.36
2018-05-14,237.28,239.59,237.0,239.2,USD,238.295
2018-05-15,238.93,239.39,237.35,238.89,USD,238.37
2018-05-16,238.83,239.21,237.46,238.82,USD,238.335
2018-05-17,239.16,242.35,239.06,242.13,USD,240.705
2018-05-18,242.07,242.37,240.51,240.87,USD,241.44
2018-05-21,240.84,242.75,240.46,242.43,USD,241.605
2018-05-22,242.77,243.62,239.87,240.31,USD,241.745
2018-05-23,240.29,240.29,235.14,237.38,USD,237.715
2018-05-24,237.6,237.97,233.28,233.87,USD,235.625
2018-05-25,233.89,233.89,226.38,228.19,USD,230.135
2018-05-28,228.18,228.18,227.19,227.42,USD,227.685
2018-05-29,227.53,228.1,225.41,226.96,USD,226.755
2018-05-30,226.77,233.9,226.68,233.25,USD,230.29
2018-05-31,233.41,234.35,232.01,232.43,USD,233.18
2018-06-01,232.46,234.68,232.24,233.54,USD,233.46
2018-06-04,233.59,235.75,231.82,232.25,USD,233.785
