,country,name,full_name,symbol,currency,class,market
1298,world,NMX30 Infrastructure Global,NMX30 Infrastructure Global,NMXI30T,EUR,other_indices,global_indices
1299,world,SG Glbl Quality Income Net TR,SG Glbl Quality Income Net TR,SGQINTR,EUR,other_indices,global_indices
1300,world,MSCI Asia ex Japan RE USD,MSCI Asia ex Japan RE USD,MIAX0RE00PUS,USD,other_indices,global_indices
1301,world,MSCI Asia ex Japan Net USD,MSCI Asia ex Japan Net USD,MIAX00000NUS,USD,other_indices,global_indices
1302,world,Europe Middle East Sri NR EUR,Europe Middle East Sri NR EUR,MI960000mNEU,EUR,other_indices,global_indices
1303,world,MSCI EFM Africa Ex South Africa NR USD,MSCI EFM Africa Ex South Africa NR USD,MI8600000NUS,USD,other_indices,global_indices
1304,world,MSCI FM Frontier Markets USD,MSCI FM Frontier Markets USD,MI7400000NUS,USD,other_indices,global_indices
1305,world,DAXglobal Shipping USD TR,DAXglobal Shipping USD TR,DXSHIPUT,USD,other_indices,global_indices
1306,world,DAXglobal Gold Miners USD TR,DAXglobal Gold Miners USD TR,DXGOLDUT,USD,other_indices,global_indices
1307,world,DAXplus Maximum Div Preis,DAXplus Maximum Div Preis,DAXMDIVPR,EUR,other_indices,global_indices
1308,world,World Water,World Water,WOWAXP,USD,other_indices,global_indices
1309,world,World Water TR CW,World Water TR CW,WOWAXC,EUR,other_indices,global_indices
1310,world,WNA Nuclear Energy EURO,WNA Nuclear Energy EURO,WNAIE,EUR,other_indices,global_indices
1311,world,ThinkTotal MT IO,ThinkTotal MT IO,TTMTIOF,EUR,other_indices,global_indices
1312,world,ThinkTotal MT IN,ThinkTotal MT IN,TTMTINL,EUR,other_indices,global_indices
1313,world,ThinkTotal MT ID,ThinkTotal MT ID,TTMTIDF,EUR,other_indices,global_indices
1314,world,TOPIX Euro Hedged TR,TOPIX Euro Hedged TR,TOPXDVEH,EUR,other_indices,global_indices
1315,world,FTSE EPRA/NAREIT Global Net Tri,FTSE EPRA/NAREIT Global Net Tri,TFTRNHGU,USD,other_indices,global_indices
1316,world,SP New Frontiers NR,SP New Frontiers NR,SPSFN,USD,other_indices,global_indices
1317,world,2 for 1,2 for 1,SPLITS,USD,other_indices,global_indices
1318,world,SP Glbl Timber Forestry Net TR USD,SP Glbl Timber Forestry Net TR USD,SPGTTFN,USD,other_indices,global_indices
1319,world,S&P Global Clean Energy EURO TR,S&P Global Clean Energy EURO TR,SPGTCTRE,EUR,other_indices,global_indices
1320,world,SP Emerging Markets Infrastructure Net TR,SP Emerging Markets Infrastructure Net TR,SPGEIFDN,USD,other_indices,global_indices
1321,world,Ig Global 1100,Ig Global 1100,EMIGGO=,EUR,other_indices,global_indices
1322,world,MSCI AC Pacific Ex Japan Ex Hk,MSCI AC Pacific Ex Japan Ex Hk,MIPXH0000PUS,USD,other_indices,global_indices
1323,world,MSCI EAFE & EM,MSCI EAFE & EM,MIE200000PUS,USD,other_indices,global_indices
1324,world,MSCI AC Pacific,MSCI AC Pacific,MIPF00000PUS,USD,other_indices,global_indices
1325,world,DJ EM Consumer Services Titans 30 TR EUR,Dow Jones Emerging Markets Consumer Services Titans 30 TR EUR,DJECNET,EUR,primary_sectors,global_indices
1326,world,DJ EM Consumer Goods Titans 30 TR EUR,Dow Jones Emerging Markets Consumer Goods Titans 30 TR EUR,DJECGET,EUR,primary_sectors,global_indices
1327,world,DJ EM Basic Materials Titans 30 TR EUR,Dow Jones Emerging Markets Basic Materials Titans 30 TR EUR,DJEBMET,EUR,primary_sectors,global_indices
1328,world,DJ Composite REIT TR,DowJones Composite REIT TR,RCIT,USD,primary_sectors,global_indices
1329,world,DJ Basic Resources Titans 30 TR EUR,DJ Basic Resources Titans 30 TR EUR,DJTBASR,EUR,primary_sectors,global_indices
1330,world,DJ Banks Titans 30 TR EUR,DJ Banks Titans 30 TR EUR,DJTBAKR,EUR,primary_sectors,global_indices
1331,world,DJ Automobiles & Parts Titans 30 TR EUR,DJ Automobiles & Parts Titans 30 TR EUR,DJTATOR,EUR,primary_sectors,global_indices
1332,world,STOXX North America 600 Retail USD Price,STOXX North America 600 Retail USD Price,SXA1RTS,USD,primary_sectors,global_indices
1333,world,STOXX North America 600 REIT USD,STOXX North America 600 REIT USD,S8737AL,USD,primary_sectors,global_indices
1334,world,DJ EM Financials Titans 30 TR EUR,Dow Jones Emerging Markets Financials Titans 30 TR EUR,DJEFNET,EUR,primary_sectors,global_indices
1335,world,STOXX North America 600 REIT EUR,STOXX North America 600 REIT EUR,S8737AP,EUR,primary_sectors,global_indices
1336,world,STOXX North America 600 Banks USD Price,STOXX North America 600 Banks USD Price,SXA1BNK,USD,primary_sectors,global_indices
1337,world,STOXX North America 600 Utilities USD Price,STOXX North America 600 Utilities USD Price,SXA1UTI,USD,primary_sectors,global_indices
1338,world,STOXX North America 600 Travel & Leisure USD Price,STOXX North America 600 Travel & Leisure USD Price,SXA1CGS,USD,primary_sectors,global_indices
1339,world,STOXX North America 600 Telecommunications USD Pri,STOXX North America 600 Telecommunications USD Price,SXA1TLS,USD,primary_sectors,global_indices
1340,world,STOXX North America 600 Technology USD Price,STOXX North America 600 Technology USD Price,SXA1TEC,USD,primary_sectors,global_indices
1341,world,STOXX North America 600 Personal & Household Goods,STOXX North America 600 Personal & Household Goods USD Price,SXA1NCG,USD,primary_sectors,global_indices
1342,world,STOXX North America 600 Oil & Gas USD Price,STOXX North America 600 Oil & Gas USD Price,SXA1ENE,USD,primary_sectors,global_indices
1343,world,STOXX North America 600 Insurance USD Price,STOXX North America 600 Insurance USD Price,SXA1INS,USD,primary_sectors,global_indices
1344,world,STOXX North America 600 Industrial Goods & Service,STOXX North America 600 Industrial Goods & Services USD Price,SXA1IGS,USD,primary_sectors,global_indices
1345,world,STOXX North America 600 Media USD Price,STOXX North America 600 Media USD Price,SXA1MDI,USD,primary_sectors,global_indices
1346,world,STOXX North America 600 Health Care USD Price,STOXX North America 600 Health Care USD Price,SXA1HCR,USD,primary_sectors,global_indices
1347,world,DJ EM Health Care Titans 30 TR EUR,Dow Jones Emerging Markets Health Care Titans 30 TR EUR,DJEHKET,EUR,primary_sectors,global_indices
1348,world,DJ EM Metals & Mining Titans 30 TR EUR,Dow Jones Emerging Markets Metals & Mining Titans 30 TR EUR,DJEMTET,EUR,primary_sectors,global_indices
1349,world,EMTX 15+Y Open,EMTX 15+Y Open,EMTXFO=,EUR,bonds,global_indices
1350,world,EMTX 7-10 Y RT,EMTX 7-10 Y RT,EMTXDRT=,EUR,bonds,global_indices
1351,world,EMTX 5-7Y RT,EMTX 5-7Y RT,EMTXCRT=,EUR,bonds,global_indices
1352,world,EMTX 3-5 Y RT,EMTX 3-5 Y RT,EMTXBRT=,EUR,bonds,global_indices
1353,world,Ig 10-15Y 1100,Ig 10-15Y 1100,EMIGEO=,EUR,bonds,global_indices
1354,world,Ig 5-7Y 1100,Ig 5-7Y 1100,EMIGCO=,EUR,bonds,global_indices
1355,world,Ig 3-5Y 1100,Ig 3-5Y 1100,EMIGBO=,EUR,bonds,global_indices
1356,world,Short Ig 10-15Yo,Short Ig 10-15Yo,EM2SIEO=,EUR,bonds,global_indices
1357,world,iBoxx EUR Liquid Corporates,iBoxx EUR Liquid Corporates,IBLEU0008,EUR,bonds,global_indices
1358,world,DJ EM Metals & Mining Titans 30 TR,Dow Jones Emerging Markets Metals & Mining Titans 30 TR,DJEMTT,USD,primary_sectors,global_indices
1359,world,iBoxx Liquid Non-Financials,iBoxx Liquid Non-Financials,IBLEU0009,EUR,bonds,global_indices
1360,world,iBoxx Liquid Financials,iBoxx Liquid Financials,IBLEU0018,EUR,bonds,global_indices
1361,world,Technology Select Sector TR,Technology Select Sector TR,IXTTR,USD,primary_sectors,global_indices
1362,world,Financial Select Sector TR,Financial Select Sector TR,IXMTR,USD,primary_sectors,global_indices
1363,world,DJ Financial Services Titans 30 TR,DJ Financial Services Titans 30 Total Return,DJTFVSR,EUR,primary_sectors,global_indices
1364,world,DJ Food & Beverage Titans 30 TR,DJ Food & Beverage Titans 30 Total Return,DJTFOBR,EUR,primary_sectors,global_indices
1365,world,DJ Equity REIT TR,DowJonesEquityREITTotalReturn,REIT,USD,primary_sectors,global_indices
1366,world,DJ EM Utilities Titans 30 TR EUR,Dow Jones Emerging Markets Utilities Titans 30 TR EUR,DJEUTET,EUR,primary_sectors,global_indices
1367,world,DJ EM Technology Titans 30 TR EUR,Dow Jones Emerging Markets Technology Titans 30 TR EUR,DJETXET,EUR,primary_sectors,global_indices
1368,world,DJ EM Oil & Gas Titans 30 TR EUR,Dow Jones Emerging Markets Oil & Gas Titans 30 TR EUR,DJEEOET,EUR,primary_sectors,global_indices
1369,world,iBoxx Liquid Corp Long Date TR,iBoxx Liquid Corp Long Date TR,IBLGB0001,GBP,bonds,global_indices
1370,world,STOXX North America 600 Food & Beverage USD Price,STOXX North America 600 Food & Beverage USD Price,SXA1FOB,USD,primary_sectors,global_indices
1371,world,STOXX North America 600 Financial Services USD Pri,STOXX North America 600 Financial Services USD Price,SXA1FSV,USD,primary_sectors,global_indices
1372,world,STOXX North America 600 Construction & Materials U,STOXX North America 600 Construction & Materials USD Price,SXA1CNS,USD,primary_sectors,global_indices
1373,world,STOXX Global 1800 ex Switzerland CHF,STOXX Global 1800 ex Switzerland CHF,SXWNCHC,CHF,primary_sectors,global_indices
1374,world,STOXX Global 1800 ex North America Travel & Leisur,STOXX Global 1800 ex North America Travel & Leisure USD Price,SXW0CGS,USD,primary_sectors,global_indices
1375,world,STOXX Global 1800 ex North America Telecommunicati,STOXX Global 1800 ex North America Telecommunications USD Price,SXW0TLS,USD,primary_sectors,global_indices
1376,world,STOXX Global 1800 ex North America Technology USD,STOXX Global 1800 ex North America Technology USD Price,SXW0TEC,USD,primary_sectors,global_indices
1377,world,STOXX Global 1800 ex North America Personal & Hous,STOXX Global 1800 ex North America Personal & Household Goods USD Price,SXW0NCG,USD,primary_sectors,global_indices
1378,world,STOXX Global 1800 ex North America Insurance USD P,STOXX Global 1800 ex North America Insurance USD Price,SXW0INS,USD,primary_sectors,global_indices
1379,world,STOXX Global 1800 ex North America Health Care USD,STOXX Global 1800 ex North America Health Care USD Price,SXW0HCR,USD,primary_sectors,global_indices
1380,world,STOXX Global 1800 ex North America Basic Resources,STOXX Global 1800 ex North America Basic Resources USD Price,SXW0BAS,USD,primary_sectors,global_indices
1381,world,STOXX Global 1800 ex Europe Oil & Gas USD Price,STOXX Global 1800 ex Europe Oil & Gas USD Price,SXW8ENE,USD,primary_sectors,global_indices
1382,world,STOXX Global 1800 ex Switzerland EUR,STOXX Global 1800 ex Switzerland EUR,SXWNCHR,EUR,primary_sectors,global_indices
1383,world,STOXX Global 1800 ex Europe Media USD Price,STOXX Global 1800 ex Europe Media USD Price,SXW8MDI,USD,primary_sectors,global_indices
1384,world,STOXX Global 1800 ex Europe Technology USD Price,STOXX Global 1800 ex Europe Technology USD Price,SXW8TEC,USD,primary_sectors,global_indices
1385,world,STOXX Global 1800 ex Europe Industrial Goods & Ser,STOXX Global 1800 ex Europe Industrial Goods & Services USD Price,SXW8IGS,USD,primary_sectors,global_indices
1386,world,STOXX Global 1800 ex Europe Health Care USD Price,STOXX Global 1800 ex Europe Health Care USD Price,SXW8HCR,USD,primary_sectors,global_indices
1387,world,STOXX Global 1800 ex Europe Food & Beverage USD Pr,STOXX Global 1800 ex Europe Food & Beverage USD Price,SXW8FOB,USD,primary_sectors,global_indices
1388,world,STOXX Global 1800 ex Europe Financial Services USD,STOXX Global 1800 ex Europe Financial Services USD Price,SXW8FSV,USD,primary_sectors,global_indices
1389,world,STOXX Global 1800 ex Europe Chemicals USD Price,STOXX Global 1800 ex Europe Chemicals USD Price,SXW8CHM,USD,primary_sectors,global_indices
1390,world,STOXX Global 1800 ex Europe Basic Resources USD Pr,STOXX Global 1800 ex Europe Basic Resources USD Price,SXW8BAS,USD,primary_sectors,global_indices
1391,world,STOXX Global 1800 ex Asia/Pacific Utilities USD Pr,STOXX Global 1800 ex Asia/Pacific Utilities USD Price,SXW9UTI,USD,primary_sectors,global_indices
1392,world,STOXX Global 1800 ex Asia/Pacific Travel & Leisure,STOXX Global 1800 ex Asia/Pacific Travel & Leisure USD Price,SXW9CGS,USD,primary_sectors,global_indices
1393,world,STOXX Global 1800 ex Europe Utilities USD Price,STOXX Global 1800 ex Europe Utilities USD Price,SXW8UTI,USD,primary_sectors,global_indices
1394,world,STOXX Global 1800 Financial Services USD Price,STOXX Global 1800 Financial Services USD Price,SXW1FSV,USD,primary_sectors,global_indices
1395,world,STOXX Global 1800 Personal & Household Goods USD P,STOXX Global 1800 Personal & Household Goods USD Price,SXW1NCG,USD,primary_sectors,global_indices
1396,world,STOXX Global 1800 Real Estate EUR Gross Return,STOXX Global 1800 Real Estate EUR Gross Return,SXGRGR,EUR,primary_sectors,global_indices
1397,world,STOXX North America 600 Chemicals USD Price,STOXX North America 600 Chemicals USD Price,SXA1CHM,USD,primary_sectors,global_indices
1398,world,STOXX North America 600 Basic Resources USD Price,STOXX North America 600 Basic Resources USD Price,SXA1BAS,USD,primary_sectors,global_indices
1399,world,STOXX North America 600 Automobiles & Parts USD Pr,STOXX North America 600 Automobiles & Parts USD Price,SXA1ATO,USD,primary_sectors,global_indices
1400,world,STOXX Global 1800 Technology USD Price,STOXX Global 1800 Technology USD Price,SXW1TEC,USD,primary_sectors,global_indices
1401,world,STOXX Global 1800 REIT USD,STOXX Global 1800 REIT USD,S8737GL,USD,primary_sectors,global_indices
1402,world,STOXX Global 1800 REIT EUR,STOXX Global 1800 REIT EUR,S8737GP,EUR,primary_sectors,global_indices
1403,world,STOXX Global 1800 Real Estate USD Price,STOXX Global 1800 Real Estate USD Price,SXGREL,USD,primary_sectors,global_indices
1404,world,STOXX Global 1800 Oil & Gas USD Price,STOXX Global 1800 Oil & Gas USD Price,SXW1ENE,USD,primary_sectors,global_indices
1405,world,STOXX Global 1800 Insurance USD Price,STOXX Global 1800 Insurance USD Price,SXW1INS,USD,primary_sectors,global_indices
1406,world,STOXX Global 1800 Health Care USD Price,STOXX Global 1800 Health Care USD Price,SXW1HCR,USD,primary_sectors,global_indices
1407,world,STOXX Global 1800 Food & Beverage USD Price,STOXX Global 1800 Food & Beverage USD Price,SXW1FOB,USD,primary_sectors,global_indices
1408,world,STOXX Global 1800 ex Switzerland NR,STOXX Global 1800 ex Switzerland NR,SXWNCHD,CHF,primary_sectors,global_indices
1409,world,STOXX Global 1800 ex North America Oil & Gas USD P,STOXX Global 1800 ex North America Oil & Gas USD Price,SXW0ENE,USD,primary_sectors,global_indices
1410,world,STOXX Global 1800 ex North America Media USD Price,STOXX Global 1800 ex North America Media USD Price,SXW0MDI,USD,primary_sectors,global_indices
1411,world,STOXX Global 1800 ex North America Banks USD Price,STOXX Global 1800 ex North America Banks USD Price,SXW0BNK,USD,primary_sectors,global_indices
1412,world,STOXX Global 1800 ex Asia/Pacific Retail USD Price,STOXX Global 1800 ex Asia/Pacific Retail USD Price,SXW9RTS,USD,primary_sectors,global_indices
1413,world,STOXX Global 1800 Chemicals USD Price,STOXX Global 1800 Chemicals USD Price,SXW1CHM,USD,primary_sectors,global_indices
1414,world,STOXX Global 1800 Banks USD Price,STOXX Global 1800 Banks USD Price,SXW1BNK,USD,primary_sectors,global_indices
1415,world,STOXX Global 1800 Travel & Leisure USD Price,STOXX Global 1800 Travel & Leisure USD Price,SXW1CGS,USD,primary_sectors,global_indices
1416,world,STOXX Global 1800 Telecommunications USD Price,STOXX Global 1800 Telecommunications USD Price,SXW1TLS,USD,primary_sectors,global_indices
1417,world,STOXX Global 1800 Real Estate USD Gross Return,STOXX Global 1800 Real Estate USD Gross Return,SXGRGV,USD,primary_sectors,global_indices
1418,world,MSCI AC Pacific Ex Japan,MSCI AC Pacific Ex Japan,MIPFJ0000PUS,USD,other_indices,global_indices
1419,world,EMTX 1 3 Y RT,EMTX 1 3 Y RT,EMTXART=,EUR,bonds,global_indices
1420,world,IG 1-3Y 1100,IG 1-3Y 1100,EMIGAO=,USD,bonds,global_indices
1421,world,EMTX 15+ Y RT,EMTX 15+ Y RT,EMTXFRT=,EUR,bonds,global_indices
1422,world,MSCI Asia xJP,MSCI All Country Asia Pacific ex Japan,MIAPJ0000PUS,USD,other_indices,global_indices
1423,world,MSCI Emerging Markets,MSCI Emerging Markets,MSCIEF,USD,other_indices,global_indices
1424,world,FTSE Mediterranean 100,FTSE Mediterranean 100,FTMED1,USD,other_indices,global_indices
1425,world,HFRX MLP,HFRX MLP,HFRXMLP,USD,other_indices,global_indices
1426,world,HFRX Macro EUR,HFRX Macro EUR,HFRXME,EUR,other_indices,global_indices
1427,world,HFRX Equity Hedge EUR,HFRX Equity Hedge EUR,HFRXEHE,EUR,other_indices,global_indices
1428,world,HFRX Fixed Income Credit,HFRX Fixed Income Credit,HFRXFIC,USD,other_indices,global_indices
1429,world,HFRX EM Composite,HFRX Emerging Markets Composite,HFRXEMC,USD,other_indices,global_indices
1430,world,HFRX Relative Value Arbitrage,HFRX Relative Value Arbitrage EUR,HFRXRVAE,EUR,other_indices,global_indices
1431,world,MSCI Asia Apex 50 USD TR,MSCI Asia Apex 50 USD TR,ASIAAPEXN,USD,other_indices,global_indices
1432,world,FTSE North America,FTSE North America,FTAWNAMERSU,USD,other_indices,global_indices
1433,world,FTSE APCIMS Income,FTSE APCIMS Income,FTIP,USD,other_indices,global_indices
1434,world,FTSE APCIMS Growth,FTSE APCIMS Growth,FTGP,USD,other_indices,global_indices
1435,world,FTSE APCIMS Balance,FTSE APCIMS Balance,FTBP,USD,other_indices,global_indices
1436,world,L&S DAX,L&S DAX,DAX=LUSG,EUR,additional_indices,global_indices
1437,world,FTSE CNBC Global 300,FTSE CNBC Global 300,FTFCNBCG,USD,additional_indices,global_indices
1438,world,FTSE All World North America,FTSE All World North America,FTAWNAMERS,USD,additional_indices,global_indices
1439,world,FTSE/ASEAN 40,FTSE/ASEAN 40,FTASEAN40,USD,additional_indices,global_indices
1440,world,BNY Mellon International 100 ADR TR,BNY Mellon International 100 ADR Total Return,BKTADRT,USD,additional_indices,global_indices
1441,world,EMTX 10-15 Y RT,EMTX 10-15 Y RT,EMTXERT=,EUR,bonds,global_indices
1442,world,FTSE Gold Mines,FTSE Gold Mines,FTGM,USD,other_indices,global_indices
1443,world,BNY Mellon Asia DR TR,BNY Mellon Asia DR Total Return,BKDAST,USD,additional_indices,global_indices
1444,world,MSCI Asia Apex Mid Cap 50 TR,MSCI Asia Apex Mid Cap 50 TR,ASIAMCAPEXN,USD,other_indices,global_indices
1445,world,MSCI Asia Apex Small Cap 200,MSCI Asia Apex Small Cap 200,ASIASCAPEX,USD,other_indices,global_indices
1446,world,MSCI AC Far East Ex JP Ex HK,MSCI AC Far East Ex JP Ex HK,MIFXH0000PUS,USD,other_indices,global_indices
1447,world,MSCI AC Far East,MSCI AC Far East,MIFE00000PUS,USD,other_indices,global_indices
1448,world,MSCI AC Asia Pacific,MSCI AC Asia Pacific,MIAP00000PUS,USD,other_indices,global_indices
1449,world,MSCI AC Americas,MSCI AC Americas,MIAM00000PUS,USD,other_indices,global_indices
1450,world,MSCI AC Europe & Middle East,MSCI AC Europe & Middle East,MIUM00000PUS,USD,other_indices,global_indices
1451,world,MSCI AC Asia,MSCI AC Asia,MIAS00000PUS,USD,other_indices,global_indices
1452,world,MSCI ACWI Ex Japan,MSCI ACWI Ex Japan,MIWDJ0000PUS,USD,other_indices,global_indices
1453,world,MSCI ACWI Ex Europe,MSCI ACWI Ex Europe,MIWDE0000PUS,USD,other_indices,global_indices
1454,world,MSCI ACWI Ex EMU,MSCI ACWI Ex EMU,MIWDM0000PUS,USD,other_indices,global_indices
1455,world,MSCI Asia Apex Small Cap 200 TR,MSCI Asia Apex Small Cap 200 TR,ASIASCAPEXN,USD,other_indices,global_indices
1456,world,World Water CW,World Water CW,WOWAXPC,EUR,other_indices,global_indices
1457,world,SGI Pan Africa,SGI Pan Africa,SGIXPAPE,EUR,other_indices,global_indices
1458,world,FTSE EPRA/NAREIT Dev EU,FTSE EPRA/NAREIT Dev EU,FTEPRA,EUR,other_indices,global_indices
1459,world,FTSE Environmental Opp 100,FTSE Environmental Opp 100,FTEO100,USD,other_indices,global_indices
1460,world,KBW Premium Yield Eq. REIT,KBW Premium Yield Eq. REIT,KYX,USD,other_indices,global_indices
1461,world,KBW Property & Casualty Insurance,KBW Property & Casualty Insurance,KPX,USD,other_indices,global_indices
1462,world,KBW Capital Markets,KBW Capital Markets,KSX,USD,other_indices,global_indices
1463,world,KBW Regional Banking,KBW Regional Banking,KRX,USD,other_indices,global_indices
1464,world,MSCI GCC Ex SA 10-40,MSCI GCC Ex SA 10-40,MIGX00005PUS,USD,other_indices,global_indices
1465,world,MSCI Asia Apex Mid 50 USD,MSCI Asia Apex Mid 50 USD,ASIAMCAPEX,USD,other_indices,global_indices
1466,world,FTSE EPRA NAREIT Asia exJapan,FTSE EPRA NAREIT Asia exJapan,TFTRNAAU,USD,other_indices,global_indices
1467,world,BNY Mellon Latin America 35 ADR TR,BNY Mellon Latin America 35 ADR Total Return,BKTLAT,USD,additional_indices,global_indices
1468,world,BNY Mellon Kazakhstan GDR TR,BNY Mellon Kazakhstan GDR Total Return,BKGKZT,USD,additional_indices,global_indices
1469,world,BNY Mellon Asia Classic ADR,BNY Mellon Asia Classic ADR,BKCAS,USD,additional_indices,global_indices
1470,world,OMRX Treasury Bill 60 day,OMRX Treasury Bill 60 day,OMRXTBILL60,SEK,bonds,global_indices
1471,world,OMRX Treasury Bill 30 day,OMRX Treasury Bill 30 day,OMRXTBILL30,SEK,bonds,global_indices
1472,world,OMRX Treasury Bill 180 day,OMRX Treasury Bill 180 day,OMRXTBILL180,SEK,bonds,global_indices
1473,world,OMRX Municipal Bond,OMRX Municipal Bond,OMRXMUNI,SEK,bonds,global_indices
1474,world,OMRX Mortgage Bond All,OMRX Mortgage Bond All,OMRXMORTALL,SEK,bonds,global_indices
1475,world,OMRX Mortgage Bond 5- y,OMRX Mortgage Bond 5- y,OMRXMORT5,SEK,bonds,global_indices
1476,world,OMRX Mortgage Bond 3-5 y,OMRX Mortgage Bond 3-5 y,OMRXMORT35,SEK,bonds,global_indices
1477,world,OMRX Mortgage Bond 1-3 y,OMRX Mortgage Bond 1-3 y,OMRXMORT13,SEK,bonds,global_indices
1478,world,OMRX All,OMRX All,OMRXALL,SEK,bonds,global_indices
1479,world,BNY Mellon Asia ADR TR,BNY Mellon Asia ADR Total Return,BKAST,USD,additional_indices,global_indices
1480,world,Ryan/NQ 1 30 Year Laddered Treasury,Ryan/NASDAQ 1 30 Year Laddered Treasury,MRTSYA,USD,bonds,global_indices
1481,world,NQ BulletShares High Yield Corporate Bond 2022,NASDAQ BulletShares High Yield Corporate Bond 2022,BSJKM,USD,bonds,global_indices
1482,world,NQ BulletShares High Yield Corporate Bond 2020,NASDAQ BulletShares High Yield Corporate Bond 2020,BSJKK,USD,bonds,global_indices
1483,world,NQ BulletShares Corporate Bond 2022,NASDAQ BulletShares Corporate Bond 2022,BSCBM,USD,bonds,global_indices
1484,world,NQ BulletShares Corporate Bond 2020,NASDAQ BulletShares Corporate Bond 2020,BSCBK,USD,bonds,global_indices
1485,world,EuroMTS Covered Bond Aggregate,EuroMTS Covered Bond Aggregate,EXCGO=,EUR,bonds,global_indices
1486,world,EuroMTS Global,EuroMTS Global,EMTXGRT=,EUR,bonds,global_indices
1487,world,SBI Foreign AAA-BBB 5-10 TR,SBI Foreign AAA-BBB 5-10 TR,SF51T,CHF,bonds,global_indices
1488,world,SBI Foreign AAA-BBB 1-5 TR,SBI Foreign AAA-BBB 1-5 TR,SF15T,CHF,bonds,global_indices
1489,world,iBoxx EUR Liquid Sover Divers 3m-1,iBoxx EUR Liquid Sover Divers 3m-1,IBOXSD3T,EUR,bonds,global_indices
1490,world,NQ LadderRite 0 5 Year USD Corporate Bond,NASDAQ LadderRite 0 5 Year USD Corporate Bond,LDRIG05,USD,bonds,global_indices
1491,world,USD Overnight Domest Interest Rate,US Dollar Overnight Domestic Interest Rate,USONFF=GCMN,USD,bonds,global_indices
1492,world,OMRX Treasury Bill 90 day,OMRX Treasury Bill 90 day,OMRXTBILL90,SEK,bonds,global_indices
1493,world,iBoxx USD Liquid Investment Grade Ultrashort,Markit iBoxx USD Liquid Investment Grade Ultrashort,IBXXUSU1,USD,bonds,global_indices
1494,world,BNY Mellon Latin America 35 ADR,BNY Mellon Latin America 35 ADR,BKTLA,USD,additional_indices,global_indices
1495,world,BNY Mellon Asia 50 ADR,BNY Mellon Asia 50 ADR,BKTAS,USD,additional_indices,global_indices
1496,world,BNY Mellon Developed Markets ADR,BNY Mellon Developed Markets ADR,BKDM,USD,additional_indices,global_indices
1497,world,BNY Mellon Emerging Markets ADR,BNY Mellon Emerging Markets ADR,BKEM,USD,additional_indices,global_indices
1498,world,BNY Mellon Latin America ADR,BNY Mellon Latin America ADR,BKLA,USD,additional_indices,global_indices
1499,world,BNY Mellon Asia ADR,BNY Mellon Asia ADR,BKAS,USD,additional_indices,global_indices
1500,world,DJ Tiger Titans 50,Dow Jones Tiger Titans 50,DJTGR,USD,additional_indices,global_indices
1501,world,DJ Islam International Titans 100,Dow Jones Islamic Market International Titans 100,DJI100X,USD,additional_indices,global_indices
1502,world,iBoxx Global Dev High Yield Capped,Markit iBoxx Global Dev High Yield Capped,IBXXGH11,USD,bonds,global_indices
1503,world,The Asia Dow JPY,The Asia Dow JPY,ADOWJ,JPY,additional_indices,global_indices
1504,world,DJ Arabia Titans 50,Dow Jones Arabia Titans 50,DJARB50,USD,additional_indices,global_indices
1505,world,The Asia Dow EUR,The Asia Dow EUR,ADOWE,EUR,additional_indices,global_indices
1506,world,The Asia Dow AUD,The Asia Dow AUD,ADOWA,AUD,additional_indices,global_indices
1507,world,The Asia Dow USD,The Asia Dow USD,ADOW,USD,additional_indices,global_indices
1508,world,DJ Africa Titans 50 PR USD,Dow Jones Africa Titans 50 Price Return USD,DJAFK,USD,additional_indices,global_indices
1509,world,MSCI Bangladesh IMI NR USD,MSCI Bangladesh IMI NR USD,MIBD000I0NUS,USD,additional_indices,global_indices
1510,world,Dow Jones Gl Titan 50 EUR,Dow Jones Gl Titan 50 EUR,DJGTE,EUR,additional_indices,global_indices
1511,world,MSCI World IMI,MSCI World IMI,MIWO000I0PUS,USD,additional_indices,global_indices
1512,world,MSCI EM Asia,MSCI EM Asia,MIMS00000PUS,USD,additional_indices,global_indices
1513,world,MSCI Asia Apex 50 USD,MSCI Asia Apex 50 USD,ASIAAPEX,USD,additional_indices,global_indices
1514,world,TR Convertible - Qualified Global Convertible,Thomson Reuters Convertible - Qualified Global ConvertibleUSD,UCBINDEXW1663,USD,bonds,global_indices
