fund_indx,names,benchmark_id,risk_level
197702,"JB STRATEGY INCOME (EUR) ""C"" (EUR) ACC",5c4f2aa85a1a3f2383f3f53c,4
79011,"CS (LUX) PFOLIO FUND YIE ""B"" (EUR) ACC",5c4f2aa85a1a3f2383f3f53c,4
16500,"INVESCO PAN EUROPEAN HIGH INCOME ""A""",5c4f2aa85a1a3f2383f3f53c,4
272581,"CREDIT SUISSE (LUX) F ""BH"" (USDHDG)",5c4f2aa85a1a3f2383f3f53c,4
254367,"AMUNDI CONSERVATIVEA ""C"" (EUR) ACC",5c4f2aa85a1a3f2383f3f53c,4
272580,"CREDIT SUISSE (LUX) F ""BH"" (CHFHDG) A",5c4f2aa85a1a3f2383f3f53c,4
68456,"BANTLEON OPPORTUNITIES L ""IT""",5c4f2aa85a1a3f2383f3f53c,4
68458,"BANTLEON OPPORTUNITIES S ""IT""",5c4f2aa85a1a3f2383f3f53c,4
276938,"ALLIANZ CAPITAL PLUS ""AT"" (EUR)",5c4f2aa85a1a3f2383f3f53c,4
283263,"INVESTEC GLB MULTI-ASSET INC ""A"" (USD)",5c4f2aa85a1a3f2383f3f53c,4
198775,"OYSTER MULTI-ASSET AB ""I"" (EUR)",5c4f2aa85a1a3f2383f3f53c,4
253047,"PICTET MA GB OPP ""R"" (EUR) M D",5c4f2aa85a1a3f2383f3f53c,4
254991,"INVESCO PAN EUR HIGH INC ""A"" (EUR) D M F",5c4f2aa85a1a3f2383f3f53c,4
206180,"BANKINTER CIMALTAIR INTER ""A"" (EUR)",5c4f2aa85a1a3f2383f3f53c,4
260935,"UBS (LUX) SS - INC (EUR) ""P"" (EUR) ACC1",5c4f2aa85a1a3f2383f3f53c,4
36638,"LO SELECTION - THE CO ""P"" (EUR)",5c4f2aa85a1a3f2383f3f53c,4
188309,"DWS CONCEPT DJE ALPHA RENT GLOBAL ""FC""",5c4f2aa85a1a3f2383f3f53c,4
208631,"PICTET MULTI ASSET GLB OPPR ""I"" (EUR)",5c4f2aa85a1a3f2383f3f53c,4
54863,"M&G (LUX) CONSERVATIV ""A"" (EUR) D",5c4f2aa85a1a3f2383f3f53c,4
275436,"BSF EUROPEAN SELECT S ""A4"" (EUR) D",5c4f2aa85a1a3f2383f3f53c,4
54870,"M&G (LUX) CONSERVATIV ""A-H"" (USDHDG) D",5c4f2aa85a1a3f2383f3f53c,4
269490,"AMUNDI FUNDS MULTI-AS ""IE"" (EUR) D",5c4f2aa85a1a3f2383f3f53c,4
69591,FIRST EAGLE AMUNDI INTERNATIONAL (EHD,5c4f2b3e5a1a3f2383f3f54c,4
86036,"UBS (LUX) - GROWTH (EUR) ""N"" ACC",5c4f2b3e5a1a3f2383f3f54c,4
78728,"INVESCO ASIA BALANCED ""A"" (EURHDG)",5c4f2b3e5a1a3f2383f3f54c,4
2709,"BL GLOBAL 75 ""B"" ACC",5c4f2b3e5a1a3f2383f3f54c,4
89513,"MFS MERIDIAN PRUDENT WEALTH ""A1"" (EUR)",5c4f2b3e5a1a3f2383f3f54c,4
284898,"BARCLAYS MULTIMAN PFOLIO 5 ""A"" (EUR)",5c4f2b3e5a1a3f2383f3f54c,4
271010,"CS (LUX) PORTFOLIO FU ""EB"" (USD) A",5c4f2b3e5a1a3f2383f3f54c,4
17199,"UBS KEY SELEC SIC GB ALLOCCHF ""P"" (CHF)",5c4f2b3e5a1a3f2383f3f54c,4
196157,"FIRST EAGLE AMUNDI IN ""IHG"" (GBPHDG)",5c4f2b3e5a1a3f2383f3f54c,4
205065,"BL GLOBAL 75 ""AR"" (EUR) D",5c4f2b3e5a1a3f2383f3f54c,4
62307,"INVESCO ASIA BALANCED ""C""",5c4f2b3e5a1a3f2383f3f54c,4
280762,"CS (LUX) PORTFOLIO FU ""IA"" (EUR)",5c4f2b3e5a1a3f2383f3f54c,4
86801,"FIRST EAGLE AMUNDI INTERNATIONAL ""FEC""",5c4f2b3e5a1a3f2383f3f54c,4
154419,"MFS MERIDIAN PRUDENT ""WH1"" (GBPHDG) A",5c4f2b3e5a1a3f2383f3f54c,4
86800,"FIRST EAGLE AMUNDI INTERNATIONAL ""AE""",5c4f2b3e5a1a3f2383f3f54c,4
78008,"CS (LUX) PFOLIO FUND GROWTH (CHF) ""B""ACC",5c4f2b3e5a1a3f2383f3f54c,4
87184,"BARCLAYS MULTIMANAGER ""R"" (USD)",5c4f2b3e5a1a3f2383f3f54c,4
126971,"FIRST EAGLE AMUNDI INTERNATIONAL ""IE""",5c4f2b3e5a1a3f2383f3f54c,4
69589,"FIRST EAGLE AMUNDI INTERNATIONAL ""IU-C""",5c4f2b3e5a1a3f2383f3f54c,4
280156,"BSF MANAGED INDEX POR ""A2"" (EUR) A",5c4f2b3e5a1a3f2383f3f54c,4
87177,"BARCLAYS MULTIMANAGER ""R"" (USD) D",5c4f2b3e5a1a3f2383f3f54c,4
82003,"CS (LUX) PFOLIO FUND GROWTH (USD) ""B""ACC",5c4f2b3e5a1a3f2383f3f54c,4
69590,FIRST EAGLE AMUNDI INTERNATIONAL EHDG,5c4f2b3e5a1a3f2383f3f54c,4
22404,"FIRST EAGLE AMUNDI INTERNATIONAL ""FU-C""",5c4f2b3e5a1a3f2383f3f54c,4
79197,"CREDIT SUISSE (LUX) S ""B"" (CHF) A",5c4f2b3e5a1a3f2383f3f54c,4
177830,"MFS MERIDIAN PRUDENT ""AH1"" (EURHDG) A",5c4f2b3e5a1a3f2383f3f54c,4
274969,"UBS(LUX) KEY SELECT S ""Q"" (USD)",5c4f2b3e5a1a3f2383f3f54c,4
27927,"BARCLAYS MULTIMANAGER ""R"" (GBP) D",5c4f2b3e5a1a3f2383f3f54c,4
154420,"MFS MERIDIAN PRUDENT WEALTH ""W1"" (USD)",5c4f2b3e5a1a3f2383f3f54c,4
51972,"MFS MERIDIAN PRUDENT WEALTH ""I1"" (USD)",5c4f2b3e5a1a3f2383f3f54c,4
284900,"BARCLAYS MULTIMAN PFOLIO 5 ""A"" (USD)",5c4f2b3e5a1a3f2383f3f54c,4
255957,"UBS (LUX) - GROWTH ""Q"" (EUR)",5c4f2b3e5a1a3f2383f3f54c,4
190545,"BNP DISRUPTIVE TECHNOLOGY ""I"" (EUR) ACC",5e32b9f59fd58c15144cdcfa,5
209923,"JAN HH GLOBAL TECHNOLOGY ""H2"" (USD) ACC",5e32b9f59fd58c15144cdcfa,5
226956,"DNB FUND TECHNOLOGY ""IA"" (EUR)",5e32b9f59fd58c15144cdcfa,5
190543,"BNP DISRUPTIVE TECHNOLOGY ""C"" (EUR) INC",5e32b9f59fd58c15144cdcfa,5
192322,"FINALTIS DIGITAL LEADERS ""R"" (EUR) INC",5e32b9f59fd58c15144cdcfa,5
222140,"DNB FUND TECHNOLOGY  ""A"" (EUR)",5e32b9f59fd58c15144cdcfa,5
214089,"JAN HH GLOBAL TECHNOLOGY ""H2"" (EUR) ACC",5e32b9f59fd58c15144cdcfa,5
243712,"JAN HH GLB TECH ""I2"" (EURHDG) ACC",5e32b9f59fd58c15144cdcfa,5
29001,ASSI TECHNOLOGY EQ A USD ACC,5e32b9f59fd58c15144cdcfa,5
228617,UBS (LUX) EQ  - TECH OPP Q (USD) ACC,5e32b9f59fd58c15144cdcfa,5
4872,"JAN HH GLOBAL TECHNOLOGY ""A1"" (USD) INC",5e32b9f59fd58c15144cdcfa,5
136630,"BGF WORLD TECHNOLOGY ""D2"" (USD)",5e32b9f59fd58c15144cdcfa,5
1517,ASSI TECHNOLOGY EQ  A (GBP) ACC,5e32b9f59fd58c15144cdcfa,5
190542,"BNP DISRUPTIVE TECHNOLOGY ""C"" (USD) ACC",5e32b9f59fd58c15144cdcfa,5
287781,"T ROWE PRICE GB TECH EQ ""Q"" (USD)",5e32b9f59fd58c15144cdcfa,5
190541,"BNP DISRUPTIVE TECHNOLOGY ""C"" (EUR) ACC",5e32b9f59fd58c15144cdcfa,5
190546,"BNP DISRUPTIVE TECHNOLOGY ""N"" (EUR) ACC",5e32b9f59fd58c15144cdcfa,5
197003,"AB SICAV I - EUROZONE ""CX"" (EUR)",5e7fe62f9ef6b65332cf886c,5
312023,"DWS INVEST TOP EUROLAND ""FC"" ACC",5e7fe62f9ef6b65332cf886c,5
270089,"UBS (LUX) EQUITY SICA ""Q"" (EUR)",5e7fe62f9ef6b65332cf886c,5
237209,"ALLIANZ EUROLAND EQUI ""WT"" (EUR)",5e7fe62f9ef6b65332cf886c,5
273530,"INVESCO EURO EQUITY ""A"" (EUR)",5e7fe62f9ef6b65332cf886c,5
274028,"INVESCO EURO EQUITY ""C"" (EUR) D",5e7fe62f9ef6b65332cf886c,5
51625,"CANDRIAM EQS L EMU ""I"" (EUR) ACC",5e7fe62f9ef6b65332cf886c,5
83666,"AB SICAV I - EUROZONE ""A"" (USD)",5e7fe62f9ef6b65332cf886c,5
503001,"JAN HH EUROLAND ""A2"" (EUR) ACC",5e7fe62f9ef6b65332cf886c,5
292885,"JAN HH EUROLAND ""A2"" (CHFHDG) ACC",5e7fe62f9ef6b65332cf886c,5
22350,"PICTET EUROLAND INDEX """"P"" (EUR) INC",5e7fe62f9ef6b65332cf886c,5
190569,"BNP PARIBAS EURO EQUITY ""C"" (USD) ACC",5e7fe62f9ef6b65332cf886c,5
110038,"HSBC GIF EUROLAND EQUITY ""ED"" D",5e7fe62f9ef6b65332cf886c,5
6963,"PICTET EUROLAND INDEX ""P"" ACC",5e7fe62f9ef6b65332cf886c,5
288572,"INVESCO EURO EQ ""Z"" (EUR)",5e7fe62f9ef6b65332cf886c,5
197004,"AB SICAV I - EUROZONE ""IX"" (EUR)",5e7fe62f9ef6b65332cf886c,5
287203,"CANDRIAM SRI EQ EMU ""I"" (EUR)",5e7fe62f9ef6b65332cf886c,5
48760,"EURIZON EF EQUITY EURO LTE ""Z""",5e7fe62f9ef6b65332cf886c,5
292880,"JAN HH EUROLAND ""X2"" (USDHDG) ACC",5e7fe62f9ef6b65332cf886c,5
14716,"ALLIANZ EUROLAND EQUITY GROWTH ""AT"" ACC",5e7fe62f9ef6b65332cf886c,5
168508,"BGF EURO MARKETS ""D4"" (EUR) INC",5e7fe62f9ef6b65332cf886c,5
205512,"BGF EURO-MARKETS ""C2"" (EUR)",5e7fe62f9ef6b65332cf886c,5
4869,"JAN HH EUROLAND ""I2"" (EUR) ACC",5e7fe62f9ef6b65332cf886c,5
22181,"ALLIANZ EUROLAND EQUITY GROWTH ""I"" INC",5e7fe62f9ef6b65332cf886c,5
190570,"BNP PARIBAS EURO EQUITY ""I"" (EUR) ACC",5e7fe62f9ef6b65332cf886c,5
226537,"DWS INVEST TOP EUROLAND ""PFC"" (EUR)",5e7fe62f9ef6b65332cf886c,5
6964,"PICTET EUROLAND INDEX ""R"" ACC",5e7fe62f9ef6b65332cf886c,5
292891,"JAN HH EUROLAND ""H2"" (USDHDG)",5e7fe62f9ef6b65332cf886c,5
190571,"BNP PARIBAS EURO EQUITY ""P"" (EUR) ACC",5e7fe62f9ef6b65332cf886c,5
65029,"AXA WF FRAMLINGTON EUROZONE ""E"" (EUR)",5e7fe62f9ef6b65332cf886c,5
168509,"BGF EURO-MARKETS ""D4"" (GBP) D",5e7fe62f9ef6b65332cf886c,5
211804,"DWS INVEST TOP EUROLA ""A2H"" (USDHDG)",5e7fe62f9ef6b65332cf886c,5
4871,"JAN HH EUROLAND ""X2"" (EUR) ACC",5e7fe62f9ef6b65332cf886c,5
77675,"HSBC GIF EUROLAND GROWTH ""AC""",5e7fe62f9ef6b65332cf886c,5
51149,"SANTANDER AM EURO EQUITY ""A"" ACC",5e7fe62f9ef6b65332cf886c,5
250400,"BNP PARIBAS EURO EQUITY ""C"" (USDHDG) ACC",5e7fe62f9ef6b65332cf886c,5
83671,"AB SICAV I - EUROZONE ""I"" (EUR)",5e7fe62f9ef6b65332cf886c,5
2217,"AB SICAV I - EUROZONE ""CX"" (USD)",5e7fe62f9ef6b65332cf886c,5
60929,"EPSILON EURO Q-EQUITY ""I"" ACC",5e7fe62f9ef6b65332cf886c,5
197001,"AB SICAV I - EUROZONE ""AX"" (EUR)",5e7fe62f9ef6b65332cf886c,5
220410,"AXA WF FRAMLINGTON EUROZONE ""F"" (EUR) D",5e7fe62f9ef6b65332cf886c,5
190506,"BNP PARIBAS US SMALL CAP ""C"" (EUR) ACC",5e7fe8c67755e65314e0ddfc,5
177541,"AB US SM AND MID-CAP PRTF ""C""",5e7fe8c67755e65314e0ddfc,5
83706,"AB US SMALL & MID-CAP PORTF ""I""(EURHDG)",5e7fe8c67755e65314e0ddfc,5
78312,"AB US SMALL & MID-CAP PORTF ""A""(USD)",5e7fe8c67755e65314e0ddfc,5
190511,"BNP PARIBAS US SMALL CAP ""P"" (USD) ACC",5e7fe8c67755e65314e0ddfc,5
244372,"AB US SMALL AND MID-CAP PRTF ""C"" (EUR)",5e7fe8c67755e65314e0ddfc,5
2985,"BNP PARIBAS US MID CAP ""P"" (USD) ACC",5e7feb456de77f531ae1a6a9,5
95132,"AMUNDI WF US EQ MID CAP ""F2"" (EUR) ACC",5e7feb456de77f531ae1a6a9,5
2984,"BNP PARIBAS US MID CAP ""N"" (USD) ACC",5e7feb456de77f531ae1a6a9,5
95129,"AMND FND WLS F US EQ MID CAP ""AHE""(EUR)A",5e7feb456de77f531ae1a6a9,5
206423,"BGF US SMALL & MIDCAP OPPR ""C2"" (USD)",5e7feb456de77f531ae1a6a9,5
147781,"AMUNDI WF US EQ MID CAP ""G"" (EUR) ACC",5e7feb456de77f531ae1a6a9,5
95125,"AMND FNDS WLS F US EQ MID CAP ""AU""(USD)A",5e7feb456de77f531ae1a6a9,5
245687,"BNP PARIBAS US MID CAP ""P"" (EURHDG) ACC",5e7feb456de77f531ae1a6a9,5
95122,"AMND FND WLS F US EQ MID CAP ""IHE""(EUR)A",5e7feb456de77f531ae1a6a9,5
89010,"UBS (LUX)- MID CAPS USA ""P"" (USD) ACC",5e7feb456de77f531ae1a6a9,5
8061,"BGF US S&M CAP OPPS ""E2"" (EUR)",5e7feb456de77f531ae1a6a9,5
27724,"MFS MERIDIAN US VALUE ""I1"" ACC",5e7fee5bc6805b4d89f16865,5
193913,"INVESCO US EQUITY ""A"" (EUR HDG) D",5e7fee5bc6805b4d89f16865,5
193035,"T ROWE PRICE US LARGE CAP VAL ""Q"" (USD)",5e7fee5bc6805b4d89f16865,5
30044,"INVESCO US STRUCTURED EQ ""E""",5e7fee5bc6805b4d89f16865,5
168578,"BGF US BASIC VALUE ""D2"" (EUR)",5e7fee5bc6805b4d89f16865,5
56194,"BGF US BASIC VALUE ""I"" (USD)",5e7fee5bc6805b4d89f16865,5
128008,"MFS MERIDIAN US VALUE ""A1""",5e7fee5bc6805b4d89f16865,5
57894,"INVESCO US STRUCTURED EQ ""C"" (EUR HDG)",5e7fee5bc6805b4d89f16865,5
6345,"BGF US BASIC VALUE ""A4"" (EUR) D",5e7fee5bc6805b4d89f16865,5
88996,"MFS MERIDIAN US VALUE ""A1"" (EURHDG)",5e7fee5bc6805b4d89f16865,5
33091,"INVESCO US STRUCTURED EQ ""A""",5e7fee5bc6805b4d89f16865,5
168581,"BGF US BASIC VALUE ""D4"" (USD) D",5e7fee5bc6805b4d89f16865,5
7962,"T ROWE PRICE US LARGE CAP VALUE EQ ""I""",5e7fee5bc6805b4d89f16865,5
130139,"INVESCO US VALUE EQUITY ""R"" (USD)",5e7fee5bc6805b4d89f16865,5
88997,"MFS MERIDIAN US VALUE ""I1"" (EURHDG)",5e7fee5bc6805b4d89f16865,5
148492,"MFS MERIDIAN US VALUE ""C1"" (USD)",5e7fee5bc6805b4d89f16865,5
8067,"BGF US BASIC VALUE ""A2"" (EURO HDG)",5e7fee5bc6805b4d89f16865,5
245991,"PRIVILEDGE DEL US LG CAP VALUE ""N"" (USD)",5e7fee5bc6805b4d89f16865,5
210093,"PRIVILDG WELL LG CAP US RES ""M"" (USD) D",5e7ff052bb592c4d830f3ccb,5
51344,"BGF US GROWTH ""D2""",5e7ff052bb592c4d830f3ccb,5
62269,"EDM INTERNATIONAL-AME ""B"" (EURHDG)",5e7ff052bb592c4d830f3ccb,5
286520,"ALGER SICAV - ALGER A ""I"" (EUR)",5e7ff052bb592c4d830f3ccb,5
191195,"BNP PARIBAS US GROWTH ""CH"" (EUR) INC",5e7ff052bb592c4d830f3ccb,5
257465,"AB CONCEN US EQ PORTFOLIO ""A"" (USD)",5e7ff052bb592c4d830f3ccb,5
154422,"MFS MERIDIAN US CONC GROWTH ""W1"" (USD)",5e7ff052bb592c4d830f3ccb,5
8106,"BGF US GROWTH ""E2"" (EUR)",5e7ff052bb592c4d830f3ccb,5
97715,"ARTEMIS FUNDS (LUX) U ""FI"" (USD) A",5e7ff052bb592c4d830f3ccb,5
2115,"AB SICAV I - AMERICAN ""A"" (EUR)",5e7ff052bb592c4d830f3ccb,5
191194,"BNP PARIBAS US GROWTH ""CH"" (EUR) ACC",5e7ff052bb592c4d830f3ccb,5
7972,"T ROWE PRICE US LARGE CAP GROWTH EQ ""A""",5e7ff052bb592c4d830f3ccb,5
148489,"MFS MERIDIAN US CONCEN GROWTH ""C1"" (USD)",5e7ff052bb592c4d830f3ccb,5
128007,"MFS MERIDIAN US CONCEN GROWTH ""A1""ACC",5e7ff052bb592c4d830f3ccb,5
56401,"ASSI NORTH AMERICAN EQ ""I"" (USD) ACC",5e7ff052bb592c4d830f3ccb,5
7971,"T ROWE PRICE US LARGE CAP GROWTH EQ ""I""",5e7ff052bb592c4d830f3ccb,5
157072,"MSS US ADVANTAGE ""I"" ACC",5e7ff052bb592c4d830f3ccb,5
21269,"ABERDEEN STANDARD SIC ""A"" (GBP) A",5e7ff052bb592c4d830f3ccb,5
240752,"T ROWE P US BLUE CHIP EQ ""Q"" (GBP)",5e7ff052bb592c4d830f3ccb,5
6709,"MSS US GROWTH ""AX"" (USD) D",5e7ff052bb592c4d830f3ccb,5
157024,"MSS US GROWTH ""B"" ACC",5e7ff052bb592c4d830f3ccb,5
17414,"NB AMERICA GROWTH ""R"" (USD) ACC",5e7ff052bb592c4d830f3ccb,5
27710,"MFS MERIDIAN US CONC GROWTH ""I1""USD ACC",5e7ff052bb592c4d830f3ccb,5
157022,"MSS US GROWTH ""I"" ACC",5e7ff052bb592c4d830f3ccb,5
198027,"AB FCP I - SUSTAINABL ""A"" (USD)",5e7ff052bb592c4d830f3ccb,5
228636,"UBS (LUX) EQUITY SICA ""P"" (CHFHDG)",5e7ff052bb592c4d830f3ccb,5
97716,"ARTEMIS FUNDS (LUX) U ""FI"" (EUR) A",5e7ff052bb592c4d830f3ccb,5
198025,"AB SICAV I - AMERICAN ""C"" (USD)",5e7ff052bb592c4d830f3ccb,5
54728,"THREAD (LUX) AMER ""IU"" (USD) ACC",5e7ff052bb592c4d830f3ccb,5
210100,"PRIVILEDGE SANDS US GR ""M"" (USD)",5e7ff052bb592c4d830f3ccb,5
260528,"UBS (LUX) EQ US TOT Y ""Q"" (USD)",5e7ff3d5bb592c4d830f3ccd,5
163244,"BPI AMERICA ""R"" (EUR)",5e7ff3d5bb592c4d830f3ccd,5
259016,"VONTOBEL US EQUITY ""B""  ACC",5e7ff052bb592c4d830f3ccb,5
35013,"SANTANDER GO NORTH AM ""A"" (USD)",5e7ff3d5bb592c4d830f3ccd,5
359024,"HARRIS ASSOCIATES US EQ ""R"" ACC",5e7ff3d5bb592c4d830f3ccd,5
188274,"UBS (LUX) EQ US TOT Y ""P"" (USD) INC",5e7ff3d5bb592c4d830f3ccd,5
194820,"NEF U.S. EQUITY ""I"" (EUR) ACC",5e7ff3d5bb592c4d830f3ccd,5
132424,"AB SELECT US EQUITY ""I"" (USD)",5e7ff3d5bb592c4d830f3ccd,5
188276,"UBS (LUX) EQ US TOT Y ""P"" (EUR HDG) INC",5e7ff3d5bb592c4d830f3ccd,5
132426,"AB SELECT US EQUITY P ""S1"" (USD)",5e7ff3d5bb592c4d830f3ccd,5
197077,"OYSTER US SEL ""C CHF HP"" (CHFHDG) ACC",5e7ff3d5bb592c4d830f3ccd,5
132423,"AB SELECT US EQUITY ""A"" (USD)",5e7ff3d5bb592c4d830f3ccd,5
246853,"THREADNEEDLE (LUX) US ""ZFH"" (CHFHDG)",5e7ff3d5bb592c4d830f3ccd,5
189893,"DIP - US EQUITIES ""A"" (EURHDG)",5e7ff3d5bb592c4d830f3ccd,5
236531,"UBS (LUX) EQ US TT YD ""P"" (USD) D",5e7ff3d5bb592c4d830f3ccd,5
275045,"UBS (LUX) EQUITY SICA ""Q"" (EURHDG)",5e7ff3d5bb592c4d830f3ccd,5
258037,"VONTOBEL US EQUITY ""H"" (HDG)  ACC",5e7ff052bb592c4d830f3ccb,5
191629,OYSTER US SELECTION 'R USD PR' (USD) ACC,5e7ff3d5bb592c4d830f3ccd,5
89025,"UBS (LUX) EQUITY FUND ""P"" (USD) B",5e7ff3d5bb592c4d830f3ccd,5
76092,"RAM (LUX) NTH AMER EQTS ""F"" (USD) ACC",5e7ff3d5bb592c4d830f3ccd,5
188275,"UBS (LUX) EQ US TOT Y ""P"" (EUR HDG) ACC",5e7ff3d5bb592c4d830f3ccd,5
240744,"T ROWE PRICE US EQUITY ""I"" (USD) ACC",5e7ff3d5bb592c4d830f3ccd,5
8084,"BGF US FLEXIBLE EQUITY ""E2"" (EUR)",5e7ff3d5bb592c4d830f3ccd,5
206414,"BGF US FLEXIBLE EQUITY ""C2"" (EURHDG)",5e7ff3d5bb592c4d830f3ccd,5
269284,"UBS (LUX) EQUITY SICA ""Q"" (EURHDG) D C",5e7ff3d5bb592c4d830f3ccd,5
132427,"AB SELECT US EQUITY ""A"" (EUR HDG)",5e7ff3d5bb592c4d830f3ccd,5
198436,"AB SELECT US EQUITY ""I"" (EUR)",5e7ff3d5bb592c4d830f3ccd,5
20819,"HARRIS ASSOCIATES US EQ ""I"" (EUR) ACC",5e7ff3d5bb592c4d830f3ccd,5
16854,"RAM (LUX) NORTH AMERI ""E"" (EURHDG)",5e7ff3d5bb592c4d830f3ccd,5
8072,"BGF US FLEXIBLE EQUITY ""A2"" (EUR HDG)",5e7ff3d5bb592c4d830f3ccd,5
287213,"CANDRIAM SRI EQ NA ""I"" (USD)",5e7ff3d5bb592c4d830f3ccd,5
27458,"BGF US FLEXIBLE EQUITY ""D2"" (EURHDG)",5e7ff3d5bb592c4d830f3ccd,5
55721,"UBS (LUX) EQ US OP ""Q"" (EURHDG) ACC",5e7ff3d5bb592c4d830f3ccd,5
27459,"BGF US FLEXIBLE EQUITY ""D2"" (USD) ACC",5e7ff3d5bb592c4d830f3ccd,5
25286,"INVESTEC AMERICAN FRA ""I"" (USD) D",5e7ff3d5bb592c4d830f3ccd,5
293290,"MSS US INSIGHT FUND ""Z"" (USD) ACC",5e7ff3d5bb592c4d830f3ccd,5
266106,"EDR - HEALTHCARE ""A"" (EUR) ACC",5e8081babb592c4d830f3ccf,5
2161,"AB INTERNAT HEALTH CARE PORTF ""C"" (EUR)",5e8081babb592c4d830f3ccf,5
206445,"BGF WORLD HEALTHSCIENCE ""C2"" (EUR)",5e8081babb592c4d830f3ccf,5
190531,"BNP HEALTH CARE INNOVATORS ""N"" (EUR) ACC",5e8081babb592c4d830f3ccf,5
198064,"AB INTERNATIONAL HEALTH CARE PORTF""A""ACC",5e8081babb592c4d830f3ccf,5
262270,"AB INTERNATIONAL HEAL ""S1"" (USD)",5e8081babb592c4d830f3ccf,5
81636,"VARIOPARTNER-MIV GLOB ""I2"" (EUR)",5e8081babb592c4d830f3ccf,5
168610,"BGF WORLD HEALTHSCIENCE ""D2"" (EUR)",5e8081babb592c4d830f3ccf,5
8102,"BGF WORLD HEALTHSCIENCE ""A2"" (EUR)",5e8081babb592c4d830f3ccf,5
101665,"AB INTERNATIONAL HEAL ""S1"" (EUR)",5e8081babb592c4d830f3ccf,5
57415,"DWS INVEST GLB INFR ""LD"" INC",5e8086b99ef6b65332cf886e,5
84779,ASSI EM MKTS INFRA EQ I EURHDG AC,5e8086b99ef6b65332cf886e,5
81039,"MSS GLOBAL INFRASTRUCTURE ""A""",5e8086b99ef6b65332cf886e,5
54786,"DWS INVEST GLB INFR ""NC"" ACC",5e8086b99ef6b65332cf886e,5
191562,"MSS GLOBAL INFRASTRUCTURE ""I""",5e8086b99ef6b65332cf886e,5
264645,"DWS INVEST GLB INFR ""FDH"" (EURHDG) INC",5e8086b99ef6b65332cf886e,5
53009,"DWS INVEST GLB INFR ""FC"" ACC",5e8086b99ef6b65332cf886e,5
169501,ASSI EM MKTS INFRA EQ X EUR ACC,5e8086b99ef6b65332cf886e,5
84776,ASSI EM MKTS INFRA EQ A CHFHD ACC,5e8086b99ef6b65332cf886e,5
271757,"DWS INVEST GLB INFR ""ID"" (USD) INC",5e8086b99ef6b65332cf886e,5
264646,"DWS INVEST GLB INFR ""LCH"" (USDHDG) ACC",5e8086b99ef6b65332cf886e,5
84772,ASSI EM MKTS INFRA EQ A USD ACC,5e8086b99ef6b65332cf886e,5
57414,"DWS INVEST GLB INFR ""LC"" (USD) ACC",5e8086b99ef6b65332cf886e,5
253945,"RAM (LUX) GLOBAL SUST ""INE"" (EUR)",5e80996bbb592c4d830f3cd3,4
268954,"DWS INVEST QI LOWVOL ""N"" (EUR) D",5e80996bbb592c4d830f3cd3,4
155799,"INVESTEC GBL QUALITY EQ INC ""A"" (USD)INC",5e80996bbb592c4d830f3cd3,4
81734,"DWS INVEST TOP DIVIDEND ""LD"" INC",5e80996bbb592c4d830f3cd3,4
153136,"INVESCO GLOBAL EQUITY INC ""A"" (EUR HDG)",5e80996bbb592c4d830f3cd3,4
129032,"MFS MERIDIAN GBL RES FOCU ""A1"" (EUR) ACC",5e80996bbb592c4d830f3cd3,4
2255,AB FCP I-GBL EQ BLEND PFOLIO 'I'(EUR)ACC,5e80996bbb592c4d830f3cd3,4
191070,"BNP PARIBAS GREEN TIGERS ""C"" (EUR) ACC",5e80996bbb592c4d830f3cd3,4
176392,"DJE DIVIDENDE & SUBST ""PA"" (EUR) D",5e80996bbb592c4d830f3cd3,4
235498,"BL SUSTAINABLE HORIZO ""BI"" (EUR)",5e80996bbb592c4d830f3cd3,4
14700,"GENERALI GLOBAL EQUITY ""D"" (EUR) ACC",5e80996bbb592c4d830f3cd3,4
139827,"MARCH INTERNATIONAL - ""I"" (GBPHDG)",5e80996bbb592c4d830f3cd3,4
160345,"BNP GLOBAL ENVIRONMENT ""C"" (USD) ACC",5e80996bbb592c4d830f3cd3,4
222985,"DWS INVEST TOP DIVIDEND ""FC"" (USD) ACC",5e80996bbb592c4d830f3cd3,4
279224,"INVESCO GLOBAL STRUCTURED EQU ""C"" (USD)",5e80996bbb592c4d830f3cd3,4
201943,"BGF GB EQ INC ""D4G"" (EUR) D",5e80996bbb592c4d830f3cd3,4
269447,"UBS (LUX) EQUITY SICA ""Q"" (USD) D E",5e80996bbb592c4d830f3cd3,4
64274,"VONTOBEL CLEAN TECHNOLOGY ""I"" (EUR) ACC",5e80996bbb592c4d830f3cd3,4
292864,"BL SUSTAINABLE HORIZO ""A"" (EUR) D",5e80996bbb592c4d830f3cd3,4
272940,"MFS MERIDIAN GLOBAL E ""AH2"" (EURHDG) D",5e80996bbb592c4d830f3cd3,4
160347,"BNP GLOBAL ENVIRONMENT ""I"" (EUR) ACC",5e80996bbb592c4d830f3cd3,4
70762,"BNP PARIBAS CLIMATE IMPACT ""C"" (EUR) ACC",5e80996bbb592c4d830f3cd3,4
190517,"BNP ENERGY TRANSITION ""C"" (EUR) INC",5e80996bbb592c4d830f3cd3,4
219379,"UBS (LUX) EQ SICAV GB INC ""P"" (EURHDG)",5e80996bbb592c4d830f3cd3,4
14904,"INVESCO GLOBAL STRUCTURED EQUITY ""A"" D",5e80996bbb592c4d830f3cd3,4
